ID,city,area,rooms,bathroom,parking,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance
3917,1,50,2,2,1,3,not acept,not furnished,R$840,"R$3,700",R$142,R$47
3918,1,76,3,1,2,2,acept,furnished,R$900,"R$2,340",R$270,R$30
3919,1,71,2,2,1,-,acept,not furnished,R$250,"R$1,830",R$153,R$24
3920,1,270,4,5,2,4,acept,not furnished,"R$4,300","R$5,500","R$1,115",R$70
3921,1,90,2,2,2,17,acept,furnished,"R$1,500","R$12,200",R$454,R$155
3922,1,93,3,2,2,18,acept,not furnished,"R$1,000","R$3,400",R$209,R$44
3923,1,140,3,4,2,2,acept,not furnished,"R$1,400","R$2,800",R$517,R$36
3924,1,75,1,1,1,11,acept,not furnished,R$650,"R$1,500",R$150,R$20
3925,1,62,2,2,1,3,acept,not furnished,"R$1,140","R$2,650",R$120,R$34
3926,1,65,3,2,1,6,acept,not furnished,R$861,"R$2,039",R$0,R$26
3927,1,93,3,3,2,7,acept,furnished,"R$1,230","R$3,750",R$359,R$48
3928,1,50,1,1,0,-,not acept,not furnished,R$0,"R$1,093",R$0,R$17
3929,0,63,2,1,1,-,not acept,not furnished,R$352,"R$1,750",R$90,R$23
3930,1,350,4,5,5,17,acept,furnished,"R$2,400","R$15,000","R$2,400",R$191
3931,1,447,5,4,6,-,acept,not furnished,R$0,"R$15,000",R$0,R$226
3932,1,194,4,3,2,7,acept,not furnished,"R$2,600","R$2,999",R$643,R$38
3933,1,200,4,2,4,-,acept,not furnished,R$0,"R$5,800","R$1,143",R$88
3934,1,54,2,2,2,5,acept,not furnished,R$691,"R$2,735",R$109,R$11
3935,1,180,2,1,4,-,acept,not furnished,R$0,"R$7,000",R$834,R$106
3936,1,140,3,2,1,13,acept,not furnished,"R$1,141","R$2,900",R$148,R$37
3937,1,127,3,2,2,9,acept,not furnished,"R$1,500","R$4,000",R$505,R$51
3938,1,120,2,3,0,2,acept,not furnished,R$904,"R$3,300",R$195,R$42
3939,1,225,4,2,2,11,acept,not furnished,"R$2,150","R$6,500",R$642,R$83
3940,1,87,3,2,2,9,not acept,not furnished,R$940,"R$2,600",R$234,R$33
3941,0,66,1,1,2,2,acept,not furnished,R$577,"R$1,600",R$41,R$21
3942,1,120,3,3,2,-,acept,not furnished,R$0,"R$8,900",R$371,R$134
3943,1,500,3,6,0,-,acept,not furnished,R$0,"R$7,000","R$1,667",R$106
3944,1,190,4,4,3,17,acept,not furnished,"R$2,263","R$6,000",R$899,R$77
3945,0,65,2,2,1,4,not acept,not furnished,R$412,"R$1,000",R$45,R$13
3946,1,65,2,2,1,10,acept,not furnished,R$913,"R$2,613",Incluso,R$22
3947,1,258,4,5,3,4,acept,furnished,"R$3,700","R$5,000","R$1,084",R$64
3948,1,70,1,2,0,2,acept,not furnished,R$450,"R$2,035",R$111,R$26
3949,1,84,2,2,0,5,acept,furnished,R$550,"R$2,500",R$0,R$32
3950,1,50,1,1,0,-,not acept,not furnished,R$0,R$880,R$17,R$14
3951,1,220,4,4,3,1,acept,not furnished,"R$2,200","R$3,500","R$1,084",R$45
3952,1,56,2,2,2,17,acept,furnished,R$580,"R$2,500",R$36,R$32
3953,1,189,3,3,0,5,acept,not furnished,"R$1,950","R$4,100",R$375,R$52
3954,1,35,1,1,1,24,acept,furnished,R$540,"R$2,200",R$140,R$28
3955,1,25,1,1,0,7,not acept,furnished,R$290,"R$2,000",R$130,R$26
3956,1,200,3,3,3,-,acept,not furnished,R$0,"R$2,700",R$0,R$41
3957,1,35,1,1,1,1,not acept,furnished,R$444,"R$3,486",R$124,R$45
3958,0,66,2,1,1,-,acept,not furnished,R$265,"R$1,100",R$34,R$14
3959,1,310,4,4,4,21,acept,not furnished,"R$4,700","R$14,000","R$1,751",R$178
3960,1,200,3,4,8,-,acept,not furnished,R$0,"R$7,000",R$25,R$106
3961,1,54,2,2,1,12,acept,not furnished,R$954,"R$2,800",R$192,R$36
3962,1,200,3,4,2,3,acept,not furnished,"R$4,475","R$9,800",R$820,R$125
3963,0,80,2,2,1,1,acept,furnished,R$420,"R$3,000",R$107,R$39
3964,0,79,2,1,1,3,not acept,not furnished,R$245,"R$1,000",R$25,R$13
3965,1,120,3,3,3,1,acept,not furnished,"R$1,350","R$2,100",R$459,R$27
3966,1,44,1,1,1,5,acept,furnished,R$760,"R$2,572",R$91,R$33
3967,1,55,2,1,1,4,acept,not furnished,R$671,"R$1,100",R$0,R$14
3968,1,182,3,3,5,-,acept,not furnished,R$0,"R$4,200",R$250,R$64
3969,1,40,1,1,1,10,not acept,furnished,"R$1,300","R$4,860",R$154,R$62
3970,1,42,1,1,0,7,acept,furnished,R$398,"R$2,150",R$0,R$28
3971,1,20,1,1,0,-,acept,furnished,R$602,"R$1,800",R$130,R$23
3972,1,115,3,2,1,9,acept,furnished,"R$1,082","R$6,300",R$224,R$80
3973,1,80,1,1,1,-,not acept,not furnished,R$0,R$700,R$192,R$11
3974,1,102,3,3,2,15,acept,not furnished,"R$1,100","R$4,271",R$150,R$55
3975,1,120,3,3,1,5,acept,not furnished,"R$1,656","R$3,000",R$189,R$39
3976,1,35,1,1,1,1,not acept,furnished,R$444,"R$3,486",R$124,R$45
3977,1,420,4,6,4,-,acept,not furnished,R$300,"R$6,500",R$417,R$98
3978,1,55,1,1,1,4,not acept,furnished,R$812,"R$3,200",R$0,R$41
3979,1,37,1,1,0,1,acept,not furnished,R$381,R$850,R$0,R$11
3980,0,74,3,2,2,15,acept,not furnished,R$612,"R$4,200",R$229,R$54
3981,1,50,1,1,0,2,not acept,not furnished,R$400,"R$2,400",R$89,R$31
3982,1,200,3,2,3,-,acept,furnished,R$0,"R$6,000",R$209,R$91
3983,1,1600,4,5,12,-,acept,not furnished,R$1,"R$7,900","R$5,000",R$119
3984,1,133,2,3,3,-,not acept,not furnished,R$0,"R$3,500",R$217,R$53
3985,1,140,3,3,2,-,acept,not furnished,R$0,"R$5,000",R$300,R$76
3986,1,35,1,1,0,16,not acept,furnished,"R$2,000","R$1,500",R$309,R$20
3987,1,273,3,5,4,5,acept,not furnished,"R$2,695","R$10,900","R$1,057",R$139
3988,1,140,2,3,2,2,acept,not furnished,"R$1,600","R$4,000",R$250,R$51
3989,1,40,1,1,1,5,acept,not furnished,R$512,"R$2,100",R$13,R$27
3990,1,72,2,1,0,1,acept,not furnished,R$864,"R$1,020",R$0,R$13
3991,1,200,3,4,3,6,acept,furnished,"R$1,800","R$5,058","R$1,200",R$65
3992,1,250,2,2,8,-,acept,furnished,R$0,"R$4,500",R$459,R$68
3993,1,120,3,2,2,-,acept,not furnished,R$0,"R$4,800",R$192,R$73
3994,1,300,3,4,3,1,acept,furnished,"R$3,000","R$4,000",R$0,R$51
3995,0,160,2,1,2,-,acept,not furnished,R$0,"R$3,950",R$125,R$60
3996,0,75,3,2,2,10,acept,not furnished,R$630,"R$1,800",R$134,R$13
3997,1,200,4,4,2,4,acept,not furnished,"R$2,600","R$3,500",R$600,R$45
3998,1,300,3,2,0,-,acept,furnished,R$0,"R$8,300",R$217,R$125
3999,1,400,4,6,1,8,not acept,not furnished,"R$3,355","R$4,000","R$2,650",R$51
4000,1,50,1,1,0,-,not acept,not furnished,Incluso,"R$1,150",R$50,R$18
4001,0,46,1,1,1,5,acept,furnished,"R$1,300","R$1,950",R$0,R$25
4002,1,80,2,3,0,-,acept,not furnished,Sem info,"R$1,700",R$84,R$26
4003,1,64,2,2,2,25,not acept,not furnished,R$865,"R$3,500",R$0,R$45
4004,1,97,2,2,0,9,not acept,not furnished,R$850,"R$4,550",R$0,R$33
4005,1,151,3,3,3,13,acept,not furnished,"R$1,900","R$4,000",R$292,R$51
4006,1,240,3,4,4,-,not acept,not furnished,R$0,"R$4,000",R$370,R$61
4007,1,20,1,1,0,-,acept,furnished,R$602,"R$1,800",R$130,R$23
4008,1,998,7,10,4,-,acept,furnished,R$0,"R$15,000","R$5,000",R$226
4009,1,391,4,5,2,15,acept,not furnished,"R$2,900","R$10,000","R$1,999",R$127
4010,1,221,3,5,4,9,acept,not furnished,"R$1,554","R$10,850",R$643,R$138
4011,1,114,1,1,1,6,acept,not furnished,R$987,"R$2,800",R$208,R$36
4012,0,83,2,1,1,1,not acept,not furnished,R$480,"R$1,000",R$50,R$13
4013,0,58,2,1,1,2,acept,not furnished,R$332,"R$1,200",R$25,R$16
4014,1,400,5,4,5,-,not acept,not furnished,R$0,"R$13,970",R$417,R$210
4015,0,73,3,2,1,1,acept,not furnished,R$791,"R$1,800",R$135,R$23
4016,0,135,2,2,2,2,acept,not furnished,"R$1,175","R$3,800",R$255,R$49
4017,1,193,4,4,4,3,not acept,not furnished,"R$1,700","R$9,000",R$917,R$115
4018,1,33,1,1,0,14,not acept,furnished,R$300,"R$2,300",R$0,R$30
4019,1,125,3,3,1,9,acept,not furnished,R$674,"R$2,500",R$25,R$32
4020,1,130,4,3,1,1,acept,not furnished,"R$1,750","R$5,400",R$290,R$69
4021,1,307,4,6,4,-,acept,furnished,R$0,"R$9,100","R$1,839",R$137
4022,1,17,1,1,0,1,not acept,furnished,R$300,"R$2,400",R$50,R$31
4023,1,57,2,2,1,15,acept,not furnished,R$520,"R$1,911",Incluso,R$20
4024,1,227,4,4,3,5,acept,not furnished,"R$4,200","R$6,900","R$1,534",R$88
4025,0,49,1,1,0,3,acept,not furnished,R$417,R$583,R$23,R$8
4026,1,200,4,4,3,4,acept,not furnished,"R$4,235","R$4,970","R$1,648",R$63
4027,1,330,4,4,5,-,acept,furnished,R$0,"R$10,000",R$750,R$151
4028,1,52,2,1,1,2,acept,furnished,R$470,"R$1,598",R$0,R$6
4029,1,240,4,4,5,14,acept,not furnished,"R$2,400","R$4,500",R$750,R$58
4030,1,73,3,2,1,10,acept,not furnished,"R$1,000","R$3,500",R$0,R$45
4031,1,60,1,1,0,4,not acept,not furnished,R$400,R$999,R$0,R$13
4032,1,39,1,1,1,1,acept,furnished,"R$1,144","R$2,500",R$301,R$32
4033,0,270,4,4,8,-,acept,not furnished,R$0,"R$3,200",R$144,R$49
4034,1,244,3,4,2,-,acept,not furnished,R$0,"R$4,500",R$535,R$68
4035,1,242,3,4,2,2,acept,not furnished,"R$2,200","R$5,000",R$952,R$64
4036,1,200,5,3,2,1,acept,not furnished,"R$1,480","R$9,000",R$259,R$115
4037,1,47,2,1,1,1,not acept,furnished,R$560,"R$1,390",R$0,R$18
4038,0,51,1,1,1,1,acept,not furnished,R$670,R$820,R$90,R$11
4039,0,44,1,1,1,7,not acept,not furnished,R$370,R$650,R$10,R$9
4040,1,140,3,2,1,13,acept,not furnished,"R$1,300","R$1,486",Incluso,R$7
4041,1,120,3,3,3,18,acept,not furnished,"R$1,200","R$2,300",Incluso,R$30
4042,1,31,1,1,0,3,not acept,furnished,R$371,"R$1,900",R$0,R$25
4043,1,72,2,2,1,11,acept,not furnished,R$920,"R$3,570",R$0,R$46
4044,1,26,1,1,0,6,acept,furnished,R$250,"R$2,300",R$42,R$30
4045,1,20,1,1,0,4,not acept,not furnished,Sem info,"R$1,000",R$84,R$13
4046,1,40,1,1,1,2,not acept,not furnished,R$630,"R$1,623",R$0,R$6
4047,0,60,2,2,1,17,acept,furnished,R$340,"R$2,800",R$56,R$36
4048,1,230,3,4,4,12,not acept,not furnished,"R$2,200","R$6,500",R$750,R$83
4049,1,80,2,1,0,-,not acept,not furnished,R$0,"R$1,576",R$125,R$24
4050,1,30,1,1,0,-,acept,not furnished,R$0,"R$1,090",R$75,R$14
4051,1,93,3,2,2,3,acept,not furnished,R$900,"R$3,500",R$300,R$45
4052,1,280,2,4,1,11,acept,not furnished,"R$4,500","R$12,000",R$700,R$153
4053,1,102,2,1,0,3,acept,not furnished,R$538,"R$2,000",R$109,R$26
4054,1,90,2,2,2,8,acept,not furnished,R$965,"R$4,500",R$36,R$58
4055,1,45,1,1,1,15,not acept,furnished,"R$1,567","R$5,400",R$284,R$69
4056,1,212,4,5,6,7,acept,not furnished,"R$2,850","R$4,500","R$1,067",R$58
4057,1,140,4,3,2,-,not acept,not furnished,R$0,"R$2,600",R$117,R$40
4058,1,95,3,2,2,1,acept,not furnished,"R$1,100","R$1,600",R$209,R$21
4059,1,57,2,2,1,8,acept,not furnished,R$500,"R$4,150",R$140,R$53
4060,1,145,3,3,2,4,acept,not furnished,"R$1,500","R$2,750",R$192,R$35
4061,1,55,2,1,1,2,acept,not furnished,R$280,"R$1,000",R$0,R$13
4062,1,30,1,1,1,7,not acept,not furnished,"R$1,959","R$1,790",R$227,R$23
4063,1,130,3,3,2,7,acept,not furnished,"R$1,400","R$1,650",R$414,R$21
4064,1,230,3,3,2,-,acept,not furnished,R$0,"R$2,460",R$330,R$37
4065,1,65,2,2,2,2,not acept,not furnished,R$835,"R$1,971",R$0,R$8
4066,1,86,3,2,2,10,acept,furnished,R$550,"R$2,900",R$190,R$37
4067,1,25,1,1,0,-,acept,not furnished,R$0,"R$1,200",R$25,R$19
4068,0,110,3,1,1,4,acept,not furnished,R$830,"R$1,200",R$25,R$5
4069,1,45,2,1,0,2,not acept,not furnished,R$350,"R$1,500",R$50,R$20
4070,0,132,4,2,2,5,acept,not furnished,"R$1,096","R$3,300",R$164,R$42
4071,1,44,1,1,1,8,acept,not furnished,R$480,"R$2,200",R$70,R$28
4072,1,58,1,1,2,2,acept,not furnished,R$640,"R$2,000",R$0,R$26
4073,1,61,1,2,1,13,acept,not furnished,R$680,"R$4,000",R$140,R$51
4074,0,54,2,1,1,13,acept,not furnished,R$320,"R$1,580",R$69,R$21
4075,1,130,1,2,2,-,acept,not furnished,R$0,"R$1,750",R$59,R$27
4076,1,75,3,2,1,13,not acept,furnished,R$700,"R$2,900",R$125,R$37
4077,1,32,1,1,1,8,acept,furnished,R$450,"R$3,250",R$0,R$42
4078,1,70,2,1,1,16,not acept,not furnished,R$960,"R$2,600",R$0,R$33
4079,1,250,3,4,3,13,acept,not furnished,"R$2,800","R$6,000",R$834,R$77
4080,1,80,2,2,1,1,not acept,furnished,"R$2,224","R$3,500",R$334,R$45
4081,1,112,3,2,0,3,not acept,not furnished,R$621,"R$3,110",R$95,R$40
4082,1,85,2,1,0,4,acept,furnished,R$620,"R$2,190",R$0,R$28
4083,1,216,3,3,3,16,acept,not furnished,"R$2,328","R$13,000","R$1,230",R$165
4084,1,34,1,1,1,4,acept,not furnished,R$620,"R$3,100",R$45,R$40
4085,1,378,4,4,8,-,acept,furnished,R$0,"R$10,000","R$1,334",R$151
4086,1,217,3,4,1,10,acept,not furnished,"R$2,200","R$9,000",R$458,R$115
4087,1,160,4,2,2,-,acept,not furnished,R$0,"R$2,580",R$0,R$39
4088,1,50,2,1,1,7,acept,not furnished,R$380,"R$1,100",R$0,R$14
4089,1,480,4,4,6,-,acept,not furnished,Sem info,"R$10,000","R$1,000",R$151
4090,1,23,1,1,0,23,acept,not furnished,R$385,"R$2,050",R$40,R$26
4091,1,70,1,1,0,8,acept,not furnished,R$430,"R$3,200",R$109,R$41
4092,1,52,1,2,1,3,acept,furnished,R$850,"R$4,100",R$116,R$52
4093,0,50,1,1,1,8,acept,not furnished,R$780,"R$1,826",R$62,R$24
4094,1,48,2,1,1,7,acept,not furnished,R$438,"R$1,723",R$0,R$22
4095,1,60,1,1,0,-,acept,not furnished,R$0,"R$1,300",R$255,R$20
4096,1,40,1,1,0,-,not acept,not furnished,R$0,R$780,R$17,R$12
4097,1,215,3,3,2,1,not acept,furnished,"R$3,000","R$15,000",R$834,R$191
4098,0,87,3,1,0,15,acept,not furnished,R$725,"R$1,300",R$105,R$17
4099,0,36,1,1,0,5,acept,not furnished,R$290,R$700,R$10,R$9
4100,0,137,3,2,1,4,acept,not furnished,"R$1,500","R$1,800",R$250,R$23
4101,1,20,1,1,0,3,acept,furnished,R$602,"R$1,800",R$130,R$23
4102,0,154,3,3,1,14,not acept,not furnished,"R$1,700","R$6,500",R$0,R$83
4103,0,50,1,1,1,3,acept,not furnished,R$392,R$800,R$320,R$11
4104,1,330,3,6,4,-,acept,not furnished,R$0,"R$8,500",R$856,R$128
4105,0,50,2,1,1,-,acept,not furnished,R$330,"R$1,150",R$0,R$15
4106,1,80,2,1,1,-,acept,not furnished,R$0,"R$1,900",R$567,R$29
4107,0,85,3,2,2,16,acept,furnished,R$550,"R$3,300",R$150,R$42
4108,1,33,1,1,1,26,not acept,furnished,"R$1,500","R$2,000",R$250,R$26
4109,0,47,1,1,0,8,acept,not furnished,R$473,R$520,R$13,R$7
4110,0,79,2,2,2,1,acept,not furnished,R$955,"R$1,100",R$78,R$14
4111,1,160,4,5,2,22,acept,furnished,"R$1,200","R$6,800",R$500,R$87
4112,1,250,4,4,2,-,not acept,not furnished,Sem info,"R$5,000",R$442,R$76
4113,0,82,2,1,0,3,acept,not furnished,R$497,"R$1,090",R$90,R$14
4114,1,40,1,1,1,5,not acept,not furnished,R$440,"R$2,800",R$100,R$36
4115,1,300,3,3,8,-,acept,not furnished,R$0,"R$5,500",R$286,R$83
4116,1,20,1,1,0,1,acept,furnished,R$602,"R$1,800",R$130,R$23
4117,1,50,1,1,1,7,acept,furnished,R$700,"R$5,200",R$84,R$66
4118,1,110,3,2,1,2,not acept,not furnished,"R$1,341","R$4,400",R$259,R$56
4119,1,29,1,1,1,18,acept,furnished,R$430,"R$3,500",R$113,R$45
4120,0,62,2,1,0,1,acept,not furnished,R$440,"R$1,200",R$38,R$16
4121,1,80,2,1,1,2,acept,furnished,"R$1,600","R$3,500",R$188,R$45
4122,1,57,2,2,2,5,acept,not furnished,R$834,"R$1,560",R$190,R$20
4123,1,137,3,2,1,6,acept,not furnished,"R$1,480","R$4,700",R$293,R$60
4124,1,60,1,2,1,-,acept,not furnished,R$0,"R$1,500",R$30,R$23
4125,1,250,3,4,1,-,acept,not furnished,R$0,"R$5,000",R$292,R$76
4126,1,20,1,1,0,4,acept,furnished,R$602,"R$1,800",R$130,R$23
4127,1,87,3,2,3,3,acept,not furnished,R$914,"R$1,300",R$265,R$17
4128,1,216,4,4,3,3,acept,furnished,"R$3,100","R$8,980",R$0,R$114
4129,0,292,4,4,3,13,acept,not furnished,"R$1,650","R$3,750",R$424,R$48
4130,1,116,3,2,2,5,acept,not furnished,"R$1,726","R$2,300",R$568,R$30
4131,1,43,1,1,0,4,acept,not furnished,R$693,"R$2,372",R$122,R$31
4132,0,197,3,3,2,8,acept,not furnished,"R$1,600","R$2,500",R$325,R$32
4133,1,117,3,4,0,23,not acept,furnished,R$972,"R$4,100",R$342,R$58
4134,1,204,4,3,1,2,acept,furnished,"R$1,774","R$6,000",R$0,R$77
4135,1,480,5,7,5,19,acept,not furnished,"R$6,200","R$8,500","R$3,700",R$108
4136,1,95,3,2,2,14,acept,furnished,"R$1,000","R$4,500",R$325,R$58
4137,1,20,1,1,0,-,acept,not furnished,R$0,R$970,R$34,R$15
4138,1,40,1,1,1,4,acept,furnished,R$915,"R$5,000",R$115,R$36
4139,1,110,2,2,2,12,acept,not furnished,"R$1,971","R$3,800",R$480,R$49
4140,1,90,3,2,0,8,acept,furnished,R$480,"R$3,000",R$1,R$39
4141,1,143,3,3,1,1,acept,furnished,"R$1,700","R$6,750",R$280,R$86
4142,1,160,3,2,1,-,acept,not furnished,R$0,"R$4,700",R$0,R$71
4143,1,151,4,3,3,6,acept,not furnished,"R$2,061","R$4,000",R$736,R$51
4144,1,110,3,2,0,1,acept,not furnished,R$150,"R$2,210",R$125,R$28
4145,0,50,1,1,1,2,not acept,not furnished,R$718,"R$1,600",R$13,R$21
4146,1,90,3,1,1,-,acept,not furnished,R$0,"R$3,915",R$0,R$59
4147,1,222,4,3,4,15,acept,not furnished,"R$2,600","R$6,500","R$1,000",R$83
4148,0,40,1,1,0,3,acept,not furnished,R$289,R$750,R$3,R$10
4149,1,82,3,2,2,6,acept,furnished,"R$1,490","R$2,230",R$145,R$29
4150,1,165,3,4,4,15,acept,not furnished,"R$2,000","R$10,000",R$799,R$127
4151,1,35,1,2,1,2,acept,not furnished,R$335,"R$1,870",R$0,R$7
4152,1,365,3,4,3,15,acept,not furnished,"R$3,700","R$12,000","R$1,250",R$153
4153,1,160,4,4,0,9,acept,furnished,"R$1,300","R$3,175",R$787,R$41
4154,1,33,1,1,1,5,acept,not furnished,R$325,"R$1,550",R$0,R$20
4155,0,78,1,2,1,6,acept,not furnished,R$762,"R$1,840",R$50,R$24
4156,1,30,1,1,0,8,acept,furnished,R$462,"R$1,694",R$0,R$6
4157,1,68,2,1,1,15,acept,not furnished,R$520,"R$2,280",R$9,R$29
4158,1,85,2,2,0,8,acept,furnished,R$850,"R$4,900",R$0,R$63
4159,1,28,1,1,0,6,acept,furnished,R$280,"R$2,500",R$22,R$32
4160,1,400,3,2,3,-,acept,not furnished,R$0,"R$5,500","R$1,084",R$83
4161,1,45,2,2,0,-,not acept,not furnished,R$0,"R$1,630",R$84,R$25
4162,1,233,4,3,4,-,acept,not furnished,"R$1,805","R$14,300",R$952,R$215
4163,1,171,4,4,4,1,acept,not furnished,"R$2,310","R$10,000",R$85,R$127
4164,1,217,4,4,3,5,acept,not furnished,"R$2,325","R$6,600","R$1,050",R$84
4165,0,26,1,1,0,2,acept,not furnished,R$410,R$500,R$13,R$7
4166,1,85,2,1,0,2,acept,not furnished,R$259,"R$1,800",R$0,R$23
4167,1,44,1,1,1,13,not acept,furnished,"R$2,102","R$4,300",R$477,R$55
4168,1,301,3,4,4,-,acept,not furnished,R$0,"R$8,000","R$2,917",R$121
4169,1,100,3,3,2,6,acept,not furnished,"R$1,250","R$5,500",R$250,R$70
4170,1,71,3,2,2,10,acept,not furnished,R$680,"R$2,500",R$50,R$32
4171,1,139,3,2,0,7,acept,not furnished,"R$1,250","R$8,000",R$103,R$102
4172,1,27,1,1,0,5,not acept,not furnished,"R$1,404","R$3,500",R$1,R$45
4173,1,104,3,2,2,1,not acept,not furnished,"R$1,040","R$3,800",R$0,R$49
4174,1,70,3,2,2,3,acept,not furnished,"R$1,058","R$1,659",R$44,R$22
4175,1,47,1,1,0,2,acept,not furnished,R$198,"R$1,490",R$66,R$19
4176,1,48,1,1,1,6,acept,not furnished,"R$1,000","R$4,250",R$192,R$54
4177,0,47,1,1,0,2,acept,not furnished,R$400,"R$1,700",R$72,R$22
4178,1,24606,5,4,4,12,acept,not furnished,"R$2,254","R$8,100","R$7,859",R$103
4179,1,47,1,2,1,12,not acept,not furnished,R$562,"R$3,100",R$174,R$40
4180,1,180,3,4,3,1,not acept,not furnished,"R$2,125","R$5,200",R$0,R$66
4181,1,213,3,3,2,1,not acept,not furnished,"R$3,200","R$6,500",R$475,R$83
4182,1,60,2,1,0,7,acept,not furnished,R$400,"R$1,350",R$0,R$18
4183,1,350,6,4,1,-,acept,not furnished,Sem info,"R$9,000",R$742,R$136
4184,1,80,2,2,1,12,acept,not furnished,"R$1,200","R$10,000",R$109,R$127
4185,1,79,2,2,2,18,not acept,furnished,R$800,"R$6,200",R$280,R$79
4186,1,170,3,2,3,-,acept,not furnished,Sem info,"R$5,000",R$0,R$76
4187,0,48,1,1,0,4,not acept,not furnished,R$490,R$500,R$17,R$7
4188,1,50,2,3,0,-,not acept,not furnished,R$0,"R$1,740",R$84,R$27
4189,0,341,4,6,4,-,acept,not furnished,R$660,"R$13,000",R$608,R$196
4190,1,300,4,4,6,7,not acept,furnished,"R$4,000","R$5,500","R$1,180",R$70
4191,1,40,1,1,1,14,acept,not furnished,R$557,"R$3,000",R$95,R$39
4192,0,77,3,1,2,3,acept,not furnished,R$486,"R$1,500",R$49,R$20
4193,1,45,1,1,1,5,acept,furnished,R$519,"R$3,550",R$209,R$45
4194,1,35,1,1,1,15,acept,not furnished,R$570,"R$2,300",R$77,R$30
4195,1,210,4,4,4,4,not acept,not furnished,"R$2,857","R$11,500","R$1,480",R$146
4196,1,46,1,1,0,3,acept,not furnished,R$100,"R$1,600",R$0,R$21
4197,1,80,1,2,2,5,acept,not furnished,R$0,"R$6,522",R$0,R$83
4198,1,360,3,5,2,1,acept,not furnished,"R$3,500","R$15,000",R$834,R$191
4199,1,225,3,3,2,5,acept,not furnished,"R$2,560","R$10,800",R$670,R$137
4200,0,60,1,1,1,5,acept,not furnished,R$750,"R$1,250",R$80,R$16
4201,1,69,2,2,1,3,acept,not furnished,R$810,"R$1,400",R$18,R$18
4202,1,137,3,3,1,9,acept,furnished,"R$1,247","R$5,500",R$303,R$70
4203,1,129,4,2,3,2,acept,furnished,"R$1,100","R$5,500",R$520,R$70
4204,0,125,2,1,0,4,acept,not furnished,R$778,R$850,R$120,R$11
4205,1,57,2,1,1,5,not acept,not furnished,R$650,"R$2,576",R$0,R$10
4206,0,90,1,1,1,7,not acept,furnished,"R$1,750","R$1,680",R$100,R$22
4207,1,100,3,2,1,-,not acept,not furnished,R$0,"R$2,400",R$227,R$37
4208,1,53,2,2,1,10,acept,furnished,"R$1,940","R$2,400",R$389,R$31
4209,1,160,4,4,2,3,not acept,not furnished,"R$2,700","R$7,000",R$275,R$89
4210,1,150,3,2,1,5,acept,not furnished,"R$1,300","R$5,800",R$221,R$74
4211,1,81,2,1,1,4,not acept,not furnished,"R$1,121","R$3,910",R$340,R$50
4212,1,250,3,4,3,-,acept,not furnished,Sem info,"R$2,830",R$600,R$43
4213,1,141,4,3,1,5,not acept,not furnished,"R$1,200","R$4,320",R$550,R$55
4214,1,60,2,1,0,6,acept,not furnished,R$450,"R$1,600",R$0,R$21
4215,1,100,3,2,1,-,acept,not furnished,Incluso,"R$1,700",R$30,R$26
4216,1,105,3,1,0,1,acept,not furnished,R$0,"R$3,700",R$667,R$47
4217,1,248,3,4,4,9,acept,not furnished,"R$4,094","R$5,500",R$146,R$70
4218,0,128,4,2,1,7,not acept,not furnished,R$900,"R$3,400",R$59,R$44
4219,1,56,2,1,0,3,acept,not furnished,R$250,"R$1,800",R$41,R$23
4220,0,110,3,3,2,-,acept,not furnished,R$560,"R$3,200",R$88,R$49
4221,1,300,4,2,3,-,acept,not furnished,R$0,"R$7,182",R$709,R$108
4222,1,65,2,2,2,3,acept,not furnished,R$647,"R$1,900",R$95,R$25
4223,1,300,5,5,4,-,acept,furnished,R$0,"R$6,500",R$525,R$98
4224,0,57,2,1,1,3,acept,not furnished,R$419,R$500,R$14,R$7
4225,1,178,3,2,1,-,acept,furnished,R$0,"R$3,500",R$130,R$53
4226,1,50,1,2,1,6,not acept,furnished,R$580,"R$3,500",R$115,R$45
4227,1,102,3,2,2,-,acept,not furnished,R$0,"R$1,600",R$0,R$25
4228,1,300,4,4,2,14,not acept,not furnished,"R$3,300","R$15,000","R$1,071",R$191
4229,1,123,3,1,1,6,not acept,not furnished,"R$2,000","R$3,800",R$348,R$49
4230,1,61,2,2,1,5,acept,not furnished,R$650,"R$2,300",R$21,R$30
4231,1,62,1,1,1,-,not acept,not furnished,R$0,"R$1,300",R$9,R$20
4232,1,148,3,3,3,13,not acept,furnished,"R$2,064","R$4,348",R$542,R$31
4233,1,55,2,1,2,1,not acept,not furnished,R$460,"R$1,500",R$0,R$20
4234,1,49,1,1,1,18,acept,furnished,R$584,"R$3,205",R$21,R$41
4235,1,85,2,2,2,7,not acept,not furnished,R$900,"R$7,200",R$417,R$92
4236,0,67,2,1,0,-,acept,not furnished,R$0,R$880,R$41,R$14
4237,1,72,3,2,1,11,acept,not furnished,R$800,"R$3,010",R$0,R$39
4238,1,140,3,2,1,-,acept,not furnished,R$0,"R$3,825",R$0,R$58
4239,1,50,1,1,1,11,acept,furnished,"R$1,140","R$5,156",R$117,R$66
4240,1,178,2,4,3,2,acept,not furnished,"R$2,580","R$6,000",R$70,R$77
4241,1,310,5,6,5,5,acept,not furnished,"R$6,900","R$10,000","R$1,834",R$127
4242,1,124,3,3,2,1,acept,not furnished,"R$2,340","R$6,000",R$442,R$77
